ID Lokasi,Waktu,Suhu Min,Suhu Max,Kelembapan Min,Kelembapan Max,Kelembapan,Suhu,Cuaca,Arah Angin,Kecepatan Angin,Nama Daerah,Kabupaten/Kota,Provinsi,Latitude,Longitude
5008026,2024-10-11 13:00:00,,,,,77,26,1,S,7,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 14:00:00,,,,,82,25,1,W,5,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 15:00:00,,,,,84,25,1,W,5,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 16:00:00,,,,,86,24,1,W,5,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 17:00:00,,,,,88,24,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 18:00:00,,,,,90,24,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 19:00:00,,,,,90,23,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 20:00:00,,,,,89,24,1,W,1,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 21:00:00,,,,,90,23,1,W,1,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 22:00:00,,,,,91,23,1,W,1,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-11 23:00:00,,,,,87,24,1,SW,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 00:00:00,,,,,77,26,1,SW,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 01:00:00,,,,,69,28,1,SW,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 02:00:00,,,,,61,30,1,SW,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 03:00:00,,,,,52,32,1,SW,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 04:00:00,,,,,47,33,1,S,9,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 05:00:00,,,,,46,33,1,S,9,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 06:00:00,,,,,55,31,1,S,9,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 07:00:00,,,,,59,30,1,S,9,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 08:00:00,,,,,59,30,1,S,9,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 09:00:00,,,,,65,29,1,S,9,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 10:00:00,,,,,73,27,1,N,3,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 11:00:00,,,,,78,27,1,N,3,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 12:00:00,23.0,33.0,46.0,97.0,88,26,1,N,3,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 13:00:00,,,,,92,25,1,N,3,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 14:00:00,,,,,95,25,1,N,3,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 15:00:00,,,,,96,25,0,N,3,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 16:00:00,,,,,96,24,0,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 17:00:00,,,,,96,24,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 18:00:00,,,,,96,24,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 19:00:00,,,,,95,24,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 20:00:00,,,,,96,24,1,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 21:00:00,,,,,97,23,3,W,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 22:00:00,,,,,97,23,3,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-12 23:00:00,,,,,94,24,3,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 00:00:00,,,,,84,26,1,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 03:00:00,,,,,50,32,0,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 06:00:00,,,,,44,34,3,S,10,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 09:00:00,,,,,60,30,4,S,10,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 12:00:00,22.0,34.0,44.0,97.0,77,26,4,S,7,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 15:00:00,,,,,83,25,4,S,7,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 18:00:00,,,,,95,24,4,SW,2,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-13 21:00:00,,,,,97,22,4,SW,2,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 00:00:00,,,,,82,26,3,S,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 03:00:00,,,,,48,32,0,S,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 06:00:00,,,,,48,32,1,S,4,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 09:00:00,,,,,72,28,60,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 12:00:00,22.0,32.0,48.0,95.0,78,26,3,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 15:00:00,,,,,85,25,4,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 18:00:00,,,,,95,23,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-14 21:00:00,,,,,95,22,1,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 00:00:00,,,,,83,25,1,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 03:00:00,,,,,54,30,1,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 06:00:00,,,,,52,31,1,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 09:00:00,,,,,60,29,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 12:00:00,23.0,31.0,52.0,89.0,73,26,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 15:00:00,,,,,73,26,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 18:00:00,,,,,89,23,60,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-15 21:00:00,,,,,89,23,60,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 00:00:00,,,,,80,25,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 03:00:00,,,,,80,25,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 06:00:00,,,,,55,31,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 09:00:00,,,,,55,31,60,S,11,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 12:00:00,23.0,31.0,55.0,89.0,72,26,1,S,11,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 15:00:00,,,,,72,26,1,S,11,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 18:00:00,,,,,89,23,1,S,11,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-16 21:00:00,,,,,89,23,1,SW,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-17 00:00:00,,,,,79,25,1,SW,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-17 06:00:00,,,,,55,30,4,SW,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-17 12:00:00,23.0,30.0,55.0,90.0,75,25,3,S,11,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-17 18:00:00,,,,,90,23,1,S,11,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-18 00:00:00,,,,,81,25,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-18 06:00:00,,,,,54,30,1,S,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-18 12:00:00,23.0,30.0,54.0,92.0,74,25,1,S,10,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-18 18:00:00,,,,,92,23,1,S,10,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-19 00:00:00,,,,,82,25,3,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-19 06:00:00,,,,,60,30,60,S,6,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-19 12:00:00,23.0,30.0,60.0,92.0,82,25,4,SE,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-19 18:00:00,,,,,92,23,1,SE,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008026,2024-10-20 00:00:00,,,,,81,25,1,SW,8,Berbah,Kab. Sleman,DI Yogyakarta,-7.805,110.443
5008027,2024-10-10 00:00:00,,,,,82,24,1,SW,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 01:00:00,,,,,77,25,1,SW,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 02:00:00,,,,,71,27,1,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 03:00:00,,,,,63,28,1,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 04:00:00,,,,,58,30,1,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 05:00:00,,,,,54,30,1,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 06:00:00,,,,,54,31,1,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 07:00:00,,,,,57,30,1,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 08:00:00,,,,,63,28,1,S,9,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 09:00:00,,,,,70,27,1,S,9,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 10:00:00,,,,,77,26,1,S,9,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 11:00:00,,,,,84,25,1,W,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 12:00:00,21.0,31.0,54.0,94.0,89,25,1,W,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 13:00:00,,,,,91,24,1,W,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 14:00:00,,,,,93,24,3,W,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 15:00:00,,,,,93,24,1,W,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 16:00:00,,,,,92,24,1,W,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 17:00:00,,,,,94,24,5,W,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 18:00:00,,,,,94,24,1,W,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 19:00:00,,,,,94,23,1,W,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 20:00:00,,,,,93,22,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 21:00:00,,,,,91,22,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 22:00:00,,,,,90,21,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-10 23:00:00,,,,,87,23,1,SW,3,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 00:00:00,,,,,82,25,1,SW,3,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 01:00:00,,,,,76,26,0,SW,3,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 02:00:00,,,,,69,27,0,SE,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 03:00:00,,,,,61,29,1,SE,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 04:00:00,,,,,58,29,1,SE,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 05:00:00,,,,,55,30,1,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 06:00:00,,,,,54,31,1,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 07:00:00,,,,,54,30,0,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 08:00:00,,,,,56,30,1,S,12,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 09:00:00,,,,,64,28,1,S,12,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 10:00:00,,,,,72,27,1,S,12,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 11:00:00,,,,,79,25,1,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 12:00:00,23.0,31.0,54.0,91.0,83,25,1,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 13:00:00,,,,,87,24,1,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 14:00:00,,,,,89,24,1,NW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 15:00:00,,,,,89,24,1,NW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 16:00:00,,,,,89,24,1,NW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 17:00:00,,,,,89,24,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 18:00:00,,,,,91,23,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 19:00:00,,,,,87,23,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 20:00:00,,,,,83,24,1,NW,1,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 21:00:00,,,,,84,23,1,NW,1,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 22:00:00,,,,,84,23,1,NW,1,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-11 23:00:00,,,,,80,24,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 00:00:00,,,,,77,26,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 01:00:00,,,,,74,27,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 02:00:00,,,,,70,28,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 03:00:00,,,,,64,29,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 04:00:00,,,,,56,31,1,S,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 05:00:00,,,,,52,31,1,S,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 06:00:00,,,,,54,30,1,S,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 07:00:00,,,,,61,29,1,S,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 08:00:00,,,,,69,28,1,S,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 09:00:00,,,,,73,27,1,S,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 10:00:00,,,,,82,25,60,NW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 11:00:00,,,,,89,24,1,NW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 12:00:00,22.0,31.0,52.0,94.0,93,23,60,NW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 13:00:00,,,,,93,24,1,NW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 14:00:00,,,,,94,23,0,NW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 15:00:00,,,,,93,24,0,NW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 16:00:00,,,,,93,24,0,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 17:00:00,,,,,93,24,5,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 18:00:00,,,,,92,24,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 19:00:00,,,,,88,24,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 20:00:00,,,,,90,24,1,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 21:00:00,,,,,92,23,3,W,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 22:00:00,,,,,94,22,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-12 23:00:00,,,,,90,23,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 00:00:00,,,,,86,24,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 03:00:00,,,,,62,29,1,SW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 06:00:00,,,,,50,31,3,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 09:00:00,,,,,73,27,4,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 12:00:00,21.0,31.0,50.0,94.0,89,24,4,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 15:00:00,,,,,91,23,4,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 18:00:00,,,,,94,22,4,NW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-13 21:00:00,,,,,94,21,4,NW,4,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 00:00:00,,,,,84,24,1,SW,2,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 03:00:00,,,,,60,29,1,SW,2,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 06:00:00,,,,,49,31,1,SW,2,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 09:00:00,,,,,83,24,60,SW,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 12:00:00,21.0,31.0,49.0,94.0,90,23,3,SW,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 15:00:00,,,,,92,22,4,SW,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 18:00:00,,,,,94,21,1,SW,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-14 21:00:00,,,,,92,22,1,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 00:00:00,,,,,86,23,3,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 03:00:00,,,,,64,27,1,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 06:00:00,,,,,60,29,1,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 09:00:00,,,,,71,26,3,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 12:00:00,22.0,29.0,60.0,91.0,82,23,1,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 15:00:00,,,,,82,23,1,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 18:00:00,,,,,91,22,60,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-15 21:00:00,,,,,91,22,60,S,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 00:00:00,,,,,87,23,3,S,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 03:00:00,,,,,87,23,3,S,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 06:00:00,,,,,66,28,1,S,6,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 09:00:00,,,,,66,28,60,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 12:00:00,21.0,28.0,66.0,90.0,81,23,3,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 15:00:00,,,,,81,23,3,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 18:00:00,,,,,90,21,1,S,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-16 21:00:00,,,,,90,21,1,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-17 00:00:00,,,,,88,22,4,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-17 06:00:00,,,,,64,28,1,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-17 12:00:00,22.0,28.0,64.0,94.0,85,23,3,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-17 18:00:00,,,,,94,22,3,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-18 00:00:00,,,,,90,22,3,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-18 06:00:00,,,,,64,28,3,SW,7,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-18 12:00:00,22.0,28.0,64.0,92.0,86,23,4,SW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-18 18:00:00,,,,,92,22,3,SW,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-19 00:00:00,,,,,91,22,4,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-19 06:00:00,,,,,76,27,60,S,5,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-19 12:00:00,21.0,27.0,76.0,94.0,93,22,5,N,3,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-19 18:00:00,,,,,94,21,3,N,3,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008027,2024-10-20 00:00:00,,,,,84,23,1,SW,8,Cangkringan,Kab. Sleman,DI Yogyakarta,-7.664,110.462
5008028,2024-10-10 00:00:00,,,,,80,27,1,W,3,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 01:00:00,,,,,71,27,1,W,3,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 02:00:00,,,,,60,28,1,SE,5,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 03:00:00,,,,,52,29,1,SE,5,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 04:00:00,,,,,50,31,1,SE,5,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 05:00:00,,,,,49,32,1,S,11,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 06:00:00,,,,,51,32,1,S,11,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 07:00:00,,,,,56,31,1,S,11,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 08:00:00,,,,,61,31,1,S,13,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 09:00:00,,,,,64,30,1,S,13,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
5008028,2024-10-10 10:00:00,,,,,70,29,1,S,13,Danurejan,Kota Yogyakarta,DI Yogyakarta,-7.795,110.373
